CustID,Premium,Model_Year,Owner_Type,Road side addon,No Claim bonus discount,Electric add on rate,Company,Car Type,RTO,CNGkit,Paymentmode,Total IDV,Seats,Acquisition Channel
10237,"34,845",2007,1,0,"1,215",369,Hyundai,Sedan,Thane,0,Credit Card,"752,331",6,Direct
10238,"33,849",2000,2,0,"1,410",591,Maruti,Sedan,Thane,0,UPI,"845,979",7,In Direct
10239,"27,667",2006,1,0,"1,336",448,Mahindra,HatchBack,Mumbai,1,Net Banking,"724,689",7,In Direct
10240,"30,541",2005,1,0,"1,426",539,Mahindra,Sedan,Navi Mumbai,1,UPI,"593,070",5,In Direct
10241,"32,905",2015,2,0,"1,581",394,Maruti,Sedan,Pen,1,UPI,"687,347",8,In Direct
10242,"27,777",2014,2,1,"1,488",559,Mahindra,HatchBack,Navi Mumbai,0,UPI,"790,453",8,In Direct
10243,"25,816",2009,2,1,"1,484",517,Honda,Sedan,Mumbai,0,Net Banking,"556,040",7,Direct
10244,"30,631",2004,1,0,"1,322",580,Mahindra,Sedan,Mumbai,1,Digital Wallet,"595,146",7,Direct
10245,"30,534",2017,2,0,"1,313",349,Mahindra,HatchBack,Pen,1,UPI,"714,266",5,Direct
10246,"31,973",2011,2,1,"1,496",329,Mahindra,HatchBack,Pen,0,UPI,"610,444",8,Direct
10247,"33,532",2019,2,0,"1,320",359,Hyundai,HatchBack,Mumbai,0,Net Banking,"849,406",6,In Direct
10248,"26,999",2003,1,1,"1,347",425,Honda,HatchBack,Mumbai,1,Net Banking,"659,117",7,Direct
10249,"32,761",2013,1,0,"1,562",552,Maruti,HatchBack,Mumbai,1,Net Banking,"642,087",5,Direct
10250,"33,650",2018,2,0,"1,555",560,Honda,Sedan,Mumbai,1,Digital Wallet,"784,579",7,Direct
10251,"31,840",2008,2,0,"1,311",588,Mahindra,Sedan,Navi Mumbai,0,Credit Card,"746,836",8,In Direct
10252,"27,773",2006,2,1,"1,404",436,Honda,HatchBack,Thane,1,Net Banking,"559,189",6,In Direct
10253,"30,859",2001,2,0,"1,539",519,Hyundai,HatchBack,Navi Mumbai,1,UPI,"710,860",7,In Direct
10254,"30,349",2017,2,1,"1,542",327,Honda,HatchBack,Pen,0,Net Banking,"649,568",7,In Direct
10255,"29,186",2001,2,0,"1,494",422,Honda,Sedan,Navi Mumbai,0,Credit Card,"799,639",8,In Direct
10256,"31,201",2018,2,1,"1,467",406,Hyundai,HatchBack,Mumbai,0,UPI,"750,554",5,In Direct
10257,"30,363",2004,1,0,"1,204",523,Hyundai,Sedan,Mumbai,1,Credit Card,"589,096",6,In Direct
10258,"29,106",2016,1,1,"1,540",446,Honda,HatchBack,Navi Mumbai,1,Digital Wallet,"632,738",8,In Direct
10259,"34,147",2009,1,1,"1,383",404,Hyundai,HatchBack,Mumbai,1,UPI,"644,883",6,Direct
10260,"31,989",2002,2,0,"1,212",449,Mahindra,Sedan,Navi Mumbai,0,Net Banking,"679,682",7,In Direct
10261,"27,244",2019,1,0,"1,222",466,Honda,Sedan,Mumbai,0,UPI,"830,784",8,In Direct
10262,"27,279",2003,1,0,"1,587",487,Hyundai,HatchBack,Thane,1,Net Banking,"722,655",5,In Direct
10263,"31,527",2006,2,0,"1,446",556,Maruti,Sedan,Thane,0,Net Banking,"810,492",5,In Direct
10264,"33,202",2010,2,1,"1,564",305,Maruti,Sedan,Mumbai,1,UPI,"781,059",5,In Direct
10265,"34,190",2005,2,1,"1,464",422,Mahindra,Sedan,Navi Mumbai,0,Digital Wallet,"706,449",6,In Direct
10266,"34,800",2015,2,0,"1,304",562,Mahindra,Sedan,Navi Mumbai,0,Net Banking,"569,352",5,In Direct
10267,"25,070",2017,1,0,"1,226",471,Honda,HatchBack,Navi Mumbai,0,Digital Wallet,"797,675",7,Direct
10268,"29,670",2017,1,1,"1,302",329,Honda,Sedan,Thane,1,UPI,"570,129",6,In Direct
10269,"28,747",2012,1,1,"1,516",424,Mahindra,HatchBack,Mumbai,1,UPI,"833,921",7,In Direct
10270,"33,572",2018,2,1,"1,449",443,Honda,HatchBack,Navi Mumbai,0,Digital Wallet,"757,486",7,In Direct
10271,"28,042",2011,1,0,"1,450",319,Mahindra,Sedan,Thane,0,Credit Card,"748,800",7,In Direct
10272,"31,201",2006,2,1,"1,467",414,Honda,HatchBack,Thane,1,Net Banking,"703,354",8,Direct
10273,"26,769",2009,1,1,"1,456",435,Maruti,HatchBack,Thane,1,Digital Wallet,"754,429",6,In Direct
10274,"33,210",2009,1,0,"1,312",373,Hyundai,HatchBack,Thane,1,Net Banking,"717,722",6,Direct
10275,"29,397",2003,1,0,"1,268",505,Mahindra,HatchBack,Navi Mumbai,0,Credit Card,"833,034",5,In Direct
10276,"31,229",2019,2,0,"1,558",586,Maruti,HatchBack,Navi Mumbai,1,Digital Wallet,"787,166",8,Direct
10277,"26,487",2006,1,1,"1,285",489,Honda,Sedan,Pen,0,Credit Card,"743,348",7,In Direct
10278,"25,693",2011,2,0,"1,284",322,Hyundai,Sedan,Mumbai,0,Credit Card,"724,187",5,In Direct
10279,"33,333",2001,1,1,"1,434",528,Honda,HatchBack,Pen,1,Credit Card,"751,854",5,Direct
10280,"27,150",2013,1,1,"1,323",545,Maruti,HatchBack,Thane,0,UPI,"747,382",6,Direct
10281,"33,189",2006,2,1,"1,494",463,Honda,Sedan,Thane,0,Net Banking,"661,051",6,In Direct
10282,"30,223",2018,2,1,"1,322",384,Honda,Sedan,Mumbai,1,Digital Wallet,"662,098",7,Direct
10283,"26,756",2007,2,1,"1,283",423,Maruti,HatchBack,Mumbai,0,Digital Wallet,"575,289",6,In Direct
10284,"27,949",2014,2,0,"1,264",408,Mahindra,Sedan,Pen,1,UPI,"825,812",6,Direct
10285,"31,144",2010,1,0,"1,341",600,Maruti,HatchBack,Pen,1,UPI,"748,508",6,Direct
10286,"27,525",2009,1,1,"1,293",447,Hyundai,Sedan,Mumbai,1,Digital Wallet,"802,308",6,Direct
10287,"32,333",2008,1,0,"1,281",320,Hyundai,HatchBack,Thane,0,Net Banking,"555,422",7,Direct
10288,"27,115",2004,2,1,"1,299",514,Maruti,HatchBack,Mumbai,1,Digital Wallet,"680,128",6,In Direct
10289,"34,797",2002,1,1,"1,592",417,null,Sedan,Thane,0,Digital Wallet,"624,328",5,In Direct
10290,"29,033",2009,1,0,"1,532",304,Hyundai,HatchBack,Navi Mumbai,0,Digital Wallet,"686,206",7,Direct
10291,"25,982",2006,1,1,"1,539",436,Honda,Sedan,Thane,1,Net Banking,"730,081",7,In Direct
10292,"33,121",2001,2,0,"1,329",535,Honda,HatchBack,Pen,1,Credit Card,"700,703",5,Direct
10293,"28,958",2008,2,1,"1,283",467,Hyundai,Sedan,Mumbai,1,Net Banking,"776,106",7,In Direct
10294,"32,977",2008,2,1,"1,490",514,Hyundai,Sedan,Pen,1,Credit Card,"840,459",5,In Direct
10295,"28,368",2018,2,0,"1,597",316,Hyundai,HatchBack,Thane,1,Net Banking,"822,134",8,Direct
10296,null,2015,1,1,"1,375",508,Mahindra,Sedan,Thane,1,UPI,"823,006",5,Direct
10297,"34,624",2002,2,0,"1,510",374,Honda,HatchBack,Pen,0,Digital Wallet,"728,555",5,Direct
10298,"28,714",2019,1,0,"1,273",339,Maruti,HatchBack,Mumbai,1,UPI,"724,503",6,Direct
10299,"29,059",2015,1,0,"1,269",342,Honda,Sedan,Mumbai,1,Digital Wallet,"840,016",8,Direct
10300,"26,835",2007,1,1,"1,235",439,Hyundai,Sedan,Navi Mumbai,0,Digital Wallet,"559,347",6,Direct
10301,"34,106",2007,2,0,"1,482",551,Maruti,HatchBack,Pen,1,Net Banking,"731,770",6,In Direct
10302,"25,349",2007,2,1,"1,592",529,Honda,Sedan,Thane,0,Net Banking,"554,662",6,In Direct
10303,"29,966",2004,2,0,"1,560",567,Hyundai,HatchBack,Mumbai,1,Digital Wallet,"557,079",5,Direct
10304,"27,024",2008,1,0,"1,309",528,Maruti,Sedan,Pen,1,UPI,"624,346",5,Direct
10305,"32,126",2000,2,1,"1,489",569,Mahindra,Sedan,Mumbai,1,Credit Card,"792,730",5,Direct
10306,"26,146",2016,1,1,"1,303",575,Maruti,HatchBack,Mumbai,1,Digital Wallet,"720,134",8,In Direct
10307,"25,701",2005,2,0,"1,550",311,Hyundai,Sedan,Pen,1,Net Banking,"832,893",5,In Direct
10308,"33,418",2006,2,0,"1,567",488,Maruti,Sedan,Navi Mumbai,0,Net Banking,"734,441",5,Direct
10309,"30,225",2009,1,1,"1,277",329,Honda,Sedan,Navi Mumbai,1,Net Banking,"575,965",6,In Direct
10310,"25,714",2018,2,1,"1,338",488,Maruti,HatchBack,Mumbai,0,Net Banking,"567,973",7,In Direct
10311,"29,648",2011,2,1,"1,330",501,Mahindra,HatchBack,Pen,1,Credit Card,"562,322",8,Direct
10312,"33,751",2002,2,1,"1,478",506,Mahindra,HatchBack,Pen,1,Digital Wallet,"691,513",6,Direct
10313,"28,620",2007,2,1,"1,394",431,Hyundai,Sedan,Mumbai,1,Net Banking,"772,155",8,In Direct
10314,"33,588",2004,1,0,"1,202",316,Hyundai,HatchBack,Thane,0,UPI,"560,661",8,In Direct
10315,"25,794",2012,1,0,"1,548",393,Mahindra,Sedan,Navi Mumbai,0,Digital Wallet,"775,085",8,Direct
10316,"27,216",2008,2,1,"1,393",375,Maruti,Sedan,Mumbai,1,UPI,"820,592",8,Direct
10317,"25,392",2008,2,0,"1,473",583,Hyundai,HatchBack,Mumbai,1,Digital Wallet,"778,847",7,Direct
10318,"33,759",2013,1,0,"1,527",539,Mahindra,HatchBack,Thane,1,Digital Wallet,"581,687",8,In Direct
10319,"30,416",2008,1,0,"1,260",329,Mahindra,Sedan,Pen,1,Digital Wallet,"646,887",8,In Direct
10320,"33,095",2005,1,0,"1,544",314,Honda,HatchBack,Navi Mumbai,0,Credit Card,"715,627",7,In Direct
10321,"26,712",2014,1,1,"1,359",444,Maruti,Sedan,Pen,1,Digital Wallet,"592,855",5,In Direct
10322,"32,820",2015,2,1,"1,373",477,Mahindra,HatchBack,Mumbai,0,Digital Wallet,"615,896",5,Direct
10323,"30,945",2019,1,0,"1,295",445,Maruti,Sedan,Thane,0,Digital Wallet,"791,845",7,Direct
10324,"28,281",2009,2,1,"1,251",431,Maruti,Sedan,Navi Mumbai,1,Net Banking,"680,997",5,Direct
10325,"27,424",2003,1,1,"1,332",596,Honda,Sedan,Navi Mumbai,0,Net Banking,"767,017",8,In Direct
10326,"30,198",2014,1,0,"1,465",353,Honda,Sedan,Navi Mumbai,1,Digital Wallet,"827,220",5,Direct
10327,"29,560",2009,1,1,"1,591",377,Honda,Sedan,Pen,1,Net Banking,"813,342",7,Direct
10328,"28,539",2007,1,0,"1,595",366,Maruti,HatchBack,Thane,1,Net Banking,"747,630",8,In Direct
10329,"25,564",2019,2,1,"1,294",580,Maruti,Sedan,Pen,0,Credit Card,"672,081",5,In Direct
10330,"32,312",2007,1,1,"1,446",466,Maruti,HatchBack,Thane,1,Digital Wallet,"685,391",5,In Direct
10331,"25,641",2000,2,0,"1,323",513,Mahindra,Sedan,Navi Mumbai,0,UPI,"815,671",6,In Direct
10332,"29,831",2011,1,0,"1,392",500,Maruti,HatchBack,Thane,0,Digital Wallet,"595,497",6,In Direct
10333,"34,934",2013,1,1,"1,588",304,Mahindra,Sedan,Mumbai,1,Net Banking,"814,835",5,Direct
10334,"28,503",2018,2,0,"1,461",311,Honda,Sedan,Thane,0,Net Banking,"635,130",5,In Direct
10335,"26,280",2005,1,0,"1,335",402,Honda,HatchBack,Navi Mumbai,1,Credit Card,"567,247",6,Direct
10336,"32,050",2010,2,0,"1,287",535,Hyundai,HatchBack,Pen,1,Digital Wallet,"613,928",7,Direct
10337,"27,794",2018,1,1,"1,257",542,Hyundai,Sedan,Mumbai,0,Credit Card,"693,416",8,Direct
10338,"31,914",2001,1,0,"1,414",590,Mahindra,HatchBack,Pen,0,Digital Wallet,"565,035",7,Direct
10339,"29,724",2016,1,0,"1,558",471,Hyundai,HatchBack,Pen,1,Digital Wallet,"834,886",7,Direct
10340,"30,138",2014,1,1,"1,585",598,Maruti,Sedan,Navi Mumbai,1,Net Banking,"646,791",8,In Direct
10341,"30,364",2006,1,1,"1,526",351,Hyundai,Sedan,Thane,0,UPI,"758,327",6,Direct
10342,"34,763",2002,2,1,"1,276",587,Honda,Sedan,Navi Mumbai,1,UPI,"607,002",6,Direct
10343,"29,329",2014,2,1,"1,356",552,Mahindra,Sedan,Navi Mumbai,1,Digital Wallet,"693,712",6,In Direct
10344,"26,934",2008,1,0,"1,370",428,Mahindra,Sedan,Navi Mumbai,0,Digital Wallet,"565,261",8,In Direct
10345,"33,086",2001,2,0,"1,204",418,Mahindra,Sedan,Thane,0,Net Banking,"619,160",7,Direct
10346,"27,777",2018,2,0,"1,451",512,Mahindra,Sedan,Pen,0,Digital Wallet,"757,713",6,In Direct
10347,"29,052",2002,1,0,"1,507",545,Maruti,Sedan,Thane,1,UPI,"621,585",6,Direct
10348,"33,211",2013,2,0,"1,323",481,Honda,Sedan,Thane,1,Digital Wallet,"614,055",6,Direct
10349,"33,580",2011,1,0,"1,581",414,Hyundai,HatchBack,Pen,0,Net Banking,"725,633",5,Direct
10350,"32,692",2005,2,0,"1,456",543,Honda,Sedan,Navi Mumbai,0,Net Banking,"685,533",5,In Direct
10351,"28,069",2005,1,1,"1,452",519,Mahindra,Sedan,Thane,1,Net Banking,"564,050",6,In Direct
10352,"31,135",2015,1,0,"1,374",391,Mahindra,HatchBack,Thane,1,Net Banking,"786,915",7,Direct
10353,"29,371",2008,2,0,"1,300",338,Hyundai,HatchBack,Thane,0,UPI,"773,257",8,Direct
10354,"33,795",2008,2,0,"1,295",581,Mahindra,Sedan,Thane,1,Net Banking,"793,652",8,Direct
10355,"29,541",2005,2,0,"1,433",459,Hyundai,Sedan,Mumbai,0,Digital Wallet,"678,509",8,In Direct
10356,"25,731",2018,2,0,"1,245",425,Maruti,Sedan,Mumbai,0,Credit Card,"815,167",5,In Direct
10357,"28,220",2015,1,0,"1,522",410,Maruti,Sedan,Navi Mumbai,1,Net Banking,"720,947",5,In Direct
10358,"29,992",2002,1,0,"1,278",331,Hyundai,Sedan,Thane,1,Digital Wallet,"570,607",7,Direct
10359,"30,364",2005,2,1,"1,292",416,Maruti,Sedan,Thane,0,Credit Card,"561,571",6,Direct
10360,"25,985",2010,2,0,"1,597",368,Mahindra,HatchBack,Mumbai,1,Net Banking,"556,520",6,Direct
10361,"31,553",2013,2,1,"1,415",468,Honda,Sedan,Pen,0,Digital Wallet,"661,382",5,Direct
10362,"29,670",2014,1,1,"1,570",509,Mahindra,HatchBack,Navi Mumbai,0,Net Banking,"777,627",6,In Direct
10363,"34,021",2001,1,1,"1,390",309,Maruti,HatchBack,Pen,0,Digital Wallet,"845,925",7,Direct
10364,"30,299",2006,2,0,"1,429",350,Honda,Sedan,Navi Mumbai,0,Net Banking,"615,414",5,In Direct
10365,"26,762",2008,2,1,"1,240",359,Hyundai,HatchBack,Thane,0,UPI,"667,054",8,Direct
10366,"34,760",2013,1,1,"1,358",302,Mahindra,Sedan,Navi Mumbai,0,Digital Wallet,"646,598",8,Direct
10367,"33,063",2005,2,1,"1,429",434,Hyundai,Sedan,Mumbai,1,Net Banking,"560,378",6,In Direct
10368,"25,660",2018,1,0,"1,254",499,Hyundai,Sedan,Thane,1,Digital Wallet,"744,763",7,In Direct
10369,"30,011",2018,1,0,"1,281",591,Honda,Sedan,Navi Mumbai,0,Net Banking,"787,720",5,Direct
10370,"27,009",2013,2,1,"1,493",351,Hyundai,HatchBack,Pen,0,UPI,"755,672",6,In Direct
10371,"31,099",2019,1,0,"1,265",432,Maruti,HatchBack,Pen,0,UPI,"654,852",7,Direct
10372,"29,996",2008,1,1,"1,225",471,Maruti,Sedan,Pen,0,Credit Card,"844,193",5,In Direct
10373,"31,712",2014,2,0,"1,520",341,Honda,Sedan,Navi Mumbai,1,Credit Card,"600,927",5,In Direct
10374,"29,233",2019,2,1,"1,542",503,Hyundai,Sedan,Pen,0,UPI,"640,062",8,Direct
10375,"30,029",2007,1,1,"1,212",594,Honda,Sedan,Thane,0,Digital Wallet,"583,660",7,Direct
10376,"28,213",2004,2,1,"1,576",499,Honda,Sedan,Pen,0,Net Banking,"741,879",7,In Direct
10377,"30,266",2014,1,0,"1,332",491,Hyundai,HatchBack,Pen,1,Net Banking,"831,976",5,Direct
10378,"29,861",2017,1,1,"1,230",361,Mahindra,Sedan,Mumbai,1,Net Banking,"669,859",6,In Direct
10379,"25,727",2017,1,1,"1,454",504,Honda,Sedan,Navi Mumbai,1,Digital Wallet,"837,418",6,Direct
10380,"31,332",2006,2,1,"1,356",441,Hyundai,HatchBack,Pen,0,Digital Wallet,"701,530",7,Direct
10381,"32,908",2005,1,0,"1,263",583,Honda,HatchBack,Thane,0,Net Banking,"699,013",6,In Direct
10382,"27,511",2012,1,1,"1,389",597,Honda,Sedan,Mumbai,1,Net Banking,"659,371",7,Direct
10383,"31,866",2005,1,1,"1,229",588,Maruti,HatchBack,Navi Mumbai,1,Net Banking,"772,446",5,Direct
10384,"26,868",2019,2,0,"1,279",426,Honda,HatchBack,Navi Mumbai,0,Digital Wallet,"608,511",5,Direct
10385,"25,364",2016,1,1,"1,591",430,Mahindra,Sedan,Mumbai,0,Net Banking,"797,047",5,Direct
10386,"31,290",2011,2,1,"1,236",504,Maruti,Sedan,Thane,0,UPI,"843,614",5,Direct
10387,"32,701",2008,2,1,"1,285",361,Maruti,HatchBack,Thane,1,Digital Wallet,"781,182",6,Direct
10388,"29,409",2003,2,1,"1,438",583,Mahindra,Sedan,Mumbai,1,Credit Card,"591,172",7,Direct
10389,"29,465",2007,2,1,"1,517",459,Mahindra,HatchBack,Navi Mumbai,1,Net Banking,"690,374",8,In Direct
10390,"29,160",2017,2,0,"1,583",328,Maruti,HatchBack,Pen,1,UPI,"606,986",5,Direct
10391,"28,098",2010,1,1,"1,391",569,Hyundai,HatchBack,Mumbai,0,UPI,"825,021",7,In Direct
10392,"31,595",2007,2,0,"1,208",301,Honda,Sedan,Navi Mumbai,0,Net Banking,"741,097",6,In Direct
10393,"29,490",2007,2,0,"1,298",567,Mahindra,HatchBack,Pen,1,UPI,"740,522",6,In Direct
10394,"29,046",2003,2,0,"1,308",428,Hyundai,Sedan,Thane,1,Credit Card,"735,750",6,Direct
10395,"26,137",2006,1,1,"1,258",342,Mahindra,Sedan,Mumbai,1,Net Banking,"627,556",8,Direct
10396,"29,347",2015,1,1,"1,476",564,Maruti,Sedan,Navi Mumbai,0,Net Banking,"639,045",5,In Direct
10397,"30,148",2018,2,1,"1,401",574,Honda,HatchBack,Pen,1,Net Banking,"698,908",6,In Direct
10398,"29,049",2012,2,0,"1,512",513,Honda,Sedan,Navi Mumbai,1,UPI,"791,700",5,In Direct
10399,"28,990",2011,1,1,"1,542",342,Mahindra,HatchBack,Thane,0,Credit Card,"632,614",8,In Direct
10400,"32,389",2012,2,0,"1,273",461,Hyundai,HatchBack,Mumbai,0,Credit Card,"786,010",6,In Direct
10401,"28,088",2017,1,1,"1,228",342,Honda,HatchBack,Thane,0,Net Banking,"728,795",8,Direct
10402,"27,367",2017,1,0,"1,441",547,Honda,Sedan,Thane,1,Net Banking,"709,276",8,Direct
10403,"29,157",2004,1,0,"1,292",397,Maruti,Sedan,Mumbai,0,Net Banking,"593,952",8,Direct
10404,"30,729",2017,2,1,"1,380",530,Honda,Sedan,Pen,0,Credit Card,"715,998",8,In Direct
10405,"32,597",2010,2,0,"1,309",354,Maruti,Sedan,Mumbai,1,UPI,"593,864",7,In Direct
10406,"25,892",2017,1,0,"1,282",428,Hyundai,HatchBack,Mumbai,0,UPI,"667,348",7,Direct
10407,"27,743",2012,1,0,"1,540",389,Hyundai,HatchBack,Navi Mumbai,1,Credit Card,"617,711",6,In Direct
10408,"28,533",2006,1,0,"1,328",541,Hyundai,HatchBack,Navi Mumbai,1,Net Banking,"687,927",8,In Direct
10409,"34,103",2019,2,1,"1,358",432,Honda,Sedan,Pen,0,Digital Wallet,"680,346",7,Direct
10410,"34,360",2008,2,1,"1,333",597,Honda,Sedan,Navi Mumbai,1,UPI,"782,235",8,Direct
10411,"27,546",2013,2,0,"1,225",310,Honda,HatchBack,Thane,0,Net Banking,"552,824",6,Direct
10412,"29,883",2008,1,1,"1,220",416,Honda,Sedan,Navi Mumbai,1,Credit Card,"585,124",8,Direct
10413,"30,148",2009,2,1,"1,527",599,Maruti,HatchBack,Thane,1,Credit Card,"645,526",8,In Direct
10414,"33,862",2011,1,1,"1,495",313,Hyundai,Sedan,Navi Mumbai,0,UPI,"690,223",7,Direct
10415,"32,040",2010,1,1,"1,574",598,Maruti,Sedan,Navi Mumbai,0,Net Banking,"777,286",7,Direct
10416,"30,646",2007,2,1,"1,333",598,Honda,HatchBack,Pen,1,Digital Wallet,"552,145",8,Direct
10417,"26,957",2011,2,1,"1,545",561,Hyundai,Sedan,Mumbai,1,Credit Card,"635,772",5,In Direct
10418,"27,679",2015,2,0,"1,398",346,Honda,Sedan,Thane,1,UPI,"644,124",5,Direct
10419,"27,723",2000,2,1,"1,248",408,Hyundai,Sedan,Thane,1,UPI,"790,822",6,Direct
10420,"28,064",2011,2,1,"1,243",384,Mahindra,HatchBack,Navi Mumbai,0,Credit Card,"842,250",6,In Direct
10421,"32,537",2009,2,0,"1,284",522,Honda,Sedan,Navi Mumbai,1,Credit Card,"641,966",6,In Direct
10422,"34,223",2005,1,1,"1,267",316,Hyundai,HatchBack,Thane,1,Digital Wallet,"624,192",7,Direct
10423,"34,334",2018,1,1,"1,458",567,Maruti,HatchBack,Pen,0,Digital Wallet,"582,755",8,In Direct
10424,"25,063",2015,1,0,"1,565",551,Maruti,HatchBack,Thane,1,Credit Card,"719,141",7,Direct
10425,"32,617",2010,2,1,"1,375",316,Mahindra,HatchBack,Pen,0,Credit Card,"726,372",8,Direct
10426,"32,382",2008,2,1,"1,211",405,Maruti,Sedan,Pen,0,UPI,"705,036",7,Direct
10427,"29,587",2002,1,1,"1,577",479,Hyundai,Sedan,Navi Mumbai,1,Digital Wallet,"744,352",6,Direct
10428,"25,238",2006,2,1,"1,204",402,Maruti,Sedan,Navi Mumbai,1,Net Banking,"764,568",7,In Direct
10429,"28,558",2006,1,1,"1,500",445,Maruti,HatchBack,Navi Mumbai,1,Digital Wallet,"568,991",5,In Direct
10430,"27,324",2008,1,0,"1,465",408,Honda,Sedan,Pen,0,Credit Card,"754,797",5,In Direct
10431,"27,561",2006,1,0,"1,469",368,Hyundai,Sedan,Thane,0,UPI,"624,606",8,Direct
10432,"32,543",2019,1,1,"1,409",571,Hyundai,Sedan,Mumbai,0,Net Banking,"703,465",7,Direct
10433,"26,874",2009,2,0,"1,454",443,Mahindra,Sedan,Pen,0,UPI,"708,488",7,Direct
10434,"26,124",2009,1,0,"1,560",384,Maruti,Sedan,Navi Mumbai,0,Credit Card,"696,363",6,In Direct
10435,"26,099",2003,1,1,"1,564",435,Honda,HatchBack,Thane,1,Digital Wallet,"692,738",6,Direct
10436,"27,688",2011,1,1,"1,267",596,Mahindra,HatchBack,Mumbai,1,Credit Card,"629,342",7,In Direct
10437,"29,368",2000,2,0,"1,302",339,Honda,Sedan,Navi Mumbai,1,UPI,"686,023",7,In Direct
10438,"33,177",2015,2,1,"1,412",536,Honda,HatchBack,Mumbai,1,Digital Wallet,"684,454",5,In Direct
10439,"26,818",2012,2,1,"1,229",379,Maruti,Sedan,Pen,0,Net Banking,"641,206",7,Direct
10440,"34,148",2000,1,0,"1,548",384,Mahindra,HatchBack,Pen,1,Net Banking,"655,766",6,Direct
10441,"26,127",2004,2,0,"1,372",345,Mahindra,Sedan,Navi Mumbai,0,Digital Wallet,"809,577",8,In Direct
10442,"32,597",2006,1,1,"1,600",302,Hyundai,HatchBack,Thane,0,UPI,"559,657",8,Direct
10443,"25,305",2015,2,0,"1,287",527,Maruti,Sedan,Thane,0,Credit Card,"689,174",5,Direct
10444,"34,295",2015,2,0,"1,356",315,Honda,Sedan,Navi Mumbai,0,UPI,"579,287",6,In Direct
10445,"28,472",2016,1,0,"1,392",520,Honda,HatchBack,Pen,1,Net Banking,"810,694",5,Direct
10446,"30,474",2002,1,0,"1,534",545,Mahindra,Sedan,Thane,0,Net Banking,"748,816",5,In Direct
10447,"32,828",2002,1,1,"1,426",423,Mahindra,Sedan,Mumbai,1,Digital Wallet,"644,195",8,Direct
10448,"25,739",2012,1,1,"1,478",421,Hyundai,Sedan,Thane,1,Credit Card,"667,737",8,Direct
10449,"29,122",2013,2,1,"1,400",498,Hyundai,HatchBack,Thane,1,Net Banking,"596,878",7,Direct
10450,"27,185",2007,2,1,"1,478",393,Mahindra,HatchBack,Pen,1,Digital Wallet,"618,717",5,In Direct
10451,"32,146",2013,1,1,"1,303",358,Mahindra,HatchBack,Mumbai,0,Net Banking,"753,891",5,In Direct
10452,"30,196",2017,1,0,"1,571",576,Maruti,Sedan,Navi Mumbai,1,Credit Card,"604,463",6,In Direct
10453,"33,504",2007,2,0,"1,523",448,Honda,HatchBack,Mumbai,0,Net Banking,"606,475",6,Direct
10454,"30,371",2007,2,1,"1,240",324,Maruti,Sedan,Thane,1,Net Banking,"835,474",6,In Direct
10455,"33,728",2010,1,1,"1,387",488,Mahindra,Sedan,Pen,0,UPI,"735,862",6,Direct
10456,"34,760",2012,1,1,"1,591",427,Hyundai,HatchBack,Navi Mumbai,0,Net Banking,"642,852",8,In Direct
10457,"29,035",2011,1,1,"1,433",468,Mahindra,Sedan,Pen,0,Net Banking,"592,130",6,Direct
10458,"27,958",2011,1,0,"1,561",593,Honda,Sedan,Pen,0,Digital Wallet,"725,670",6,Direct
10459,"28,010",2009,1,1,"1,470",388,Honda,Sedan,Pen,1,Net Banking,"814,961",8,Direct
10460,"32,573",2015,2,1,"1,292",563,Hyundai,HatchBack,Thane,0,Net Banking,"716,156",7,Direct
10461,"28,244",2015,2,1,"1,292",342,Mahindra,HatchBack,Navi Mumbai,0,Net Banking,"687,620",6,Direct
10462,"33,147",2012,2,0,"1,203",315,Maruti,HatchBack,Navi Mumbai,0,UPI,"573,206",5,Direct
10463,"25,220",2006,1,0,"1,306",473,Hyundai,Sedan,Navi Mumbai,0,Digital Wallet,"777,788",5,Direct
10464,"33,189",2002,1,0,"1,353",313,Hyundai,HatchBack,Thane,1,Net Banking,"689,087",8,Direct
10465,"29,879",2017,1,0,"1,203",423,Mahindra,Sedan,Thane,1,Credit Card,"762,374",8,In Direct
10466,"26,351",2012,1,1,"1,289",365,Mahindra,Sedan,Navi Mumbai,0,Net Banking,"734,266",6,Direct
10467,"29,024",2012,2,1,"1,329",435,Hyundai,HatchBack,Navi Mumbai,0,UPI,"731,458",5,In Direct
10468,"30,074",2014,2,0,"1,349",488,Mahindra,Sedan,Pen,1,Digital Wallet,"752,626",6,Direct
10469,"29,551",2013,1,0,"1,364",424,Honda,Sedan,Thane,1,UPI,"791,161",8,Direct
10470,"25,961",2018,2,0,"1,276",474,Hyundai,Sedan,Pen,0,Digital Wallet,"616,421",8,Direct
10471,"34,460",2002,1,1,"1,245",357,Honda,Sedan,Mumbai,1,UPI,"688,636",8,Direct
10472,"27,671",2019,2,1,"1,581",371,Honda,Sedan,Pen,1,Credit Card,"711,161",8,Direct
10473,"27,113",2018,1,1,"1,508",390,Hyundai,Sedan,Mumbai,1,UPI,"776,665",6,In Direct
10474,"28,721",2008,2,0,"1,549",347,Maruti,Sedan,Pen,1,Credit Card,"765,443",6,Direct
10475,"32,238",2000,2,0,"1,546",573,Hyundai,Sedan,Pen,1,Net Banking,"715,725",6,Direct
10476,"33,395",2012,1,0,"1,486",414,Maruti,HatchBack,Pen,0,Net Banking,"571,305",8,Direct
